﻿TreeNumber,Species,City,Longitude,Latitude,Tract
2018092201,Platanus racemosa,Long Beach,-118.129321,33.811131,6037574100
2018092210,Lophostemon confertus,Long Beach,-118.128001,33.811555,6037574100
2018092212,Lophostemon confertus,Long Beach,-118.127001,33.811555,6037574100
2018092213,Lophostemon confertus,Long Beach,-118.127001,33.811555,6037574100
2018092217,Lophostemon confertus,Long Beach,-118.127001,33.811555,6037574100
2018092224,Lophostemon confertus,Long Beach,-118.128001,33.811472,6037574100
2018092228,Pinus canariensis,Long Beach,-118.126001,33.812694,6037574100
2018092229,Pinus canariensis,Long Beach,-118.126001,33.812805,6037574100
2018092231,Pinus canariensis,Long Beach,-118.126001,33.812707,6037574100
2018092237,Lagerstroemia indica,Long Beach,-118.126001,33.814472,6037574100
2018092239,Lagerstroemia indica,Long Beach,-118.126001,33.814472,6037574100
2018092241,Lagerstroemia indica,Long Beach,-118.126001,33.814331,6037574100
2018092248,Ulmus parvifolia,Long Beach,-118.128001,33.814472,6037574100
2018092251,Ulmas parvifolia,Long Beach,-118.128001,33.813277,6037574100
2018092253,Ulmus parvifolia,Long Beach,-118.128001,33.814586,6037574100
2018092254,Ulmus parvifolia,Long Beach,-118.127001,33.812027,6037574100
2018092260,Ulmus parvifolia,Long Beach,-118.126001,33.814584,6037574100
2018092264,Ulmus parvifolia,Long Beach,-118.126001,33.812638,6037574100
2018092267,Celtis sinensis,Long Beach,-118.129001,33.812833,6037574100
2018092268,Celtis sinensis,Long Beach,-118.129001,33.813811,6037574100
2018092269,Celtis sinensis,Long Beach,-118.129001,33.814055,6037574100
2018092270,Celtis sinensis,Long Beach,-118.129001,33.813888,6037574100
2018092277,Jacaranda mimosifolia,Long Beach,-118.127001,33.813207,6037574100
2018092288,Langerstroemia Indica,Long Beach,-118.127001,33.812194,6037574100
2018092290,Langerstroemia Indica,Long Beach,-118.127001,33.812444,6037574100
2018092292,Langerstroemia Indica,Long Beach,-118.126001,33.812722,6037574100
2018092296,Langerstroemia Indica,Long Beach,-118.127001,33.813194,6037574100
2018092297,Langerstroemia Indica,Long Beach,-118.127001,33.811546,6037574100
20180922101,Ulmus parvifolia,Long Beach,-118.129001,33.811416,6037574100
20180922103,Ulmus parvifolia,Long Beach,-118.127001,33.811416,6037574100
20180922110,Lophostemon confertus,Long Beach,-118.127001,33.813138,6037574100
20180922111,Lophostemon confertus,Long Beach,-118.127001,33.813138,6037574100
20180922113,Lophostemon confertus,Long Beach,-118.128001,33.813138,6037574100
20180922115,Lophostemon confertus,Long Beach,-118.128001,33.813111,6037574100
20180922118,Lophostemon confertus,Long Beach,-118.129001,33.811551,6037574100
20180922122,Ulmus parvifolia,Long Beach,-118.128001,33.810777,6037574100
20180922127,Ulmus parvifolia,Long Beach,-118.127001,33.810771,6037574100
2018102002,Tabebuia avellanedae,Long Beach,-118.171917,33.779889,6037576403
2018102004,Tabebuia avellanedae,Long Beach,-118.171917,33.781722,6037576403
2018102008,Lophostemon confertus,Long Beach,-118.170861,33.779751,6037576403
2018102009,Lophostemon confertus,Long Beach,-118.170861,33.780139,6037576403
2018102012,Lophostemon confertus,Long Beach,-118.170972,33.780501,6037576403
2018102015,Tabebuia avellanedae,Long Beach,-118.169778,33.781083,6037576403
2018102016,Pittosporum undulatum,Long Beach,-118.169889,33.781389,6037576403
2018102017,Pittosporum undulatum,Long Beach,-118.169917,33.781501,6037576403
2018102020,Langerstroemia Indica,Long Beach,-118.167611,33.779639,6037576403
2018102021,Langerstroemia Indica,Long Beach,-118.167639,33.779833,6037576403
2018102024,Langerstroemia Indica,Long Beach,-118.167722,33.780111,6037576403
2018102025,Langerstroemia Indica,Long Beach,-118.167583,33.780056,6037576403
2018102033,Langerstroemia Indica,Long Beach,-118.167611,33.781722,6037576403
2018102034,Tabebuia avellanedae,Long Beach,-118.175778,33.780722,6037576403
2018102038,Tabebuia avellanedae,Long Beach,-118.172528,33.780861,6037576403
2018102039,Tabebuia avellanedae,Long Beach,-118.171333,33.780778,6037576403
2018102040,Tabebuia avellanedae,Long Beach,-118.171251,33.780751,6037576403
2018102043,Tabebuia avellanedae,Long Beach,-118.170694,33.780722,6037576403
2018102044,Tabebuia avellanedae,Long Beach,-118.170417,33.780861,6037576403
2018102047,Tabebuia avellanedae,Long Beach,-118.169444,33.780833,6037576403
2018102054,Tabebuia avellanedae,Long Beach,-118.176417,33.780251,6037576403
2018102058,Podocarpus macrophyllus,Long Beach,-118.174972,33.781583,6037576403
2018102064,Podocarpus macrophyllus,Long Beach,-118.174861,33.782389,6037576403
2018102065,Podocarpus macrophyllus,Long Beach,-118.174833,33.782444,6037576403
2018102066,Langerstroemia Indica,Long Beach,-118.173556,33.779361,6037576403
2018102068,Langerstroemia Indica,Long Beach,-118.173694,33.779528,6037576403
2018102069,Langerstroemia Indica,Long Beach,-118.173694,33.779556,6037576403
2018102071,Langerstroemia Indica,Long Beach,-118.173694,33.779944,6037576403
2018102072,Langerstroemia Indica,Long Beach,-118.173694,33.780083,6037576403
2018102079,Langerstroemia Indica,Long Beach,-118.173694,33.781389,6037576403
2018102082,Langerstroemia Indica,Long Beach,-118.173583,33.781472,6037576403
2018111708,Geijera parviflora,Long Beach,-118.050222,33.800694,6037572700
2018111712,Ulmus parvifolia,Long Beach,-118.216306,33.800806,6037572700
2018111713,Ulmus parvifolia,Long Beach,-118.217222,33.800806,6037572700
2018111715,Ulmus parvifolia,Long Beach,-118.217528,33.800833,6037572700
2018111718,Ulmus parvifolia,Long Beach,-118.217694,33.797028,6037572700
2018111720,Ulmus parvifolia,Long Beach,-118.217694,33.797639,6037572700
2018111721,Ulmus parvifolia,Long Beach,-118.217694,33.797667,6037572700
2018111725,Ulmus parvifolia,Long Beach,-118.217556,33.797833,6037572700
2018111728,Ulmus parvifolia,Long Beach,-118.217556,33.797972,6037572700
2018111729,Ulmus parvifolia,Long Beach,-118.217556,33.798528,6037572700
2018111731,Ulmus parvifolia,Long Beach,-118.217556,33.798667,6037572700
2018111738,Ulmus parvifolia,Long Beach,-118.217694,33.803139,6037572700
2018111739,Ulmus parvifolia,Long Beach,-118.217556,33.803278,6037572700
2018111741,Ulmus parvifolia,Long Beach,-118.217694,33.803511,6037572700
2018111742,Ulmus parvifolia,Long Beach,-118.217556,33.803583,6037572700
2018111744,Ulmus parvifolia,Long Beach,-118.217556,33.803556,6037572700
2018111746,Langerstroemia Indica,Long Beach,-118.218833,33.803917,6037572700
2018111748,Langerstroemia Indica,Long Beach,-118.218611,33.801056,6037572700
2018111750,Langerstroemia Indica,Long Beach,-118.218751,33.801444,6037572700
2018111751,Langerstroemia Indica,Long Beach,-118.218778,33.801511,6037572700
2018111758,Langerstroemia Indica,Long Beach,-118.219583,33.802511,6037572700
2018111759,Tabebuia avellanedae,Long Beach,-118.219639,33.802501,6037572700
2018111760,Tabebuia avellanedae,Long Beach,-118.219722,33.797667,6037572700
2018111762,Tabebuia avellanedae,Long Beach,-118.219722,33.799139,6037572700
2018111765,Tabebuia avellanedae,Long Beach,-118.219694,33.801444,6037572700
2018111766,Tabebuia avellanedae,Long Beach,-118.219722,33.801806,6037572700
2018111769,Tabebuia avellanedae,Long Beach,-118.219722,33.802211,6037572700
2018111771,Tabebuia avellanedae,Long Beach,-118.219694,33.802751,6037572700
2018111776,Ulmus parvifolia,Long Beach,-118.219889,33.804056,6037572800
2018111779,Ulmus parvifolia,Long Beach,-118.219889,33.803889,6037572800
2018111780,Ulmus parvifolia,Long Beach,-118.219889,33.803806,6037572800
2018111785,Ulmus parvifolia,Long Beach,-118.219861,33.803222,6037572800
2018111786,Ulmus parvifolia,Long Beach,-118.219861,33.803139,6037572700
2018111787,Ulmus parvifolia,Long Beach,-118.216472,33.797528,6037572700
2018111788,Ulmus parvifolia,Long Beach,-118.216583,33.797944,6037572700
2018111789,Ulmus parvifolia,Long Beach,-118.216444,33.789139,6037572700
2018111790,Ulmus parvifolia,Long Beach,-118.216583,33.798222,6037572700
2018111791,Ulmus parvifolia,Long Beach,-118.216583,33.798556,6037572700
2018111798,Ulmus parvifolia,Long Beach,-118.216444,33.803472,6037572700
2018111799,Ulmus parvifolia,Long Beach,-118.085121,33.808221,6037572700
2018111303,Ulmus parvifolia,Long Beach,-118.187751,33.775722,6037576301
2018111307,Langerstroemia Indica,Long Beach,-118.186778,33.771472,6037576200
2018111312,Langerstroemia Indica,Long Beach,-118.186472,33.776167,6037576200
2018121505,Tabebuia avellanedae,Long Beach,-118.168444,33.848194,6037571503
2018121508,Tabebuia avellanedae,Long Beach,-118.168361,33.848917,6037571503
2018121509,Tabebuia avellanedae,Long Beach,-118.168361,33.849056,6037571503
2018121512,Tabebuia avellanedae,Long Beach,-118.168251,33.849111,6037571503
2018121513,Tabebuia avellanedae,Long Beach,-118.168251,33.849222,6037571503
2018121515,Tabebuia avellanedae,Long Beach,-118.168417,33.849667,6037571503
2018121519,Langerstroemia Indica,Long Beach,-118.172083,33.850278,6037570602
2018121520,Langerstroemia Indica,Long Beach,-118.171917,33.850306,6037570602
2018121524,Langerstroemia Indica,Long Beach,-118.170222,33.850444,6037570602
2018121529,Langerstroemia Indica,Long Beach,-118.169417,33.850278,6037570602
2018121530,Langerstroemia Indica,Long Beach,-118.169194,33.850306,6037570602
2018121531,Langerstroemia Indica,Long Beach,-118.169194,33.850194,6037570602
2018121532,Langerstroemia Indica,Long Beach,-118.169028,33.850222,6037570602
2018121534,Langerstroemia Indica,Long Beach,-118.169056,33.850111,6037570602
2018121544,Hymenosporum flavum,Long Beach,-118.169611,33.847611,6037570602
2018121545,Hymenosporum flavum,Long Beach,-118.169528,33.847501,6037570602
2018121546,Hymenosporum flavum,Long Beach,-118.169194,33.847639,6037570602
2018121548,Hymenosporum flavum,Long Beach,-118.169306,33.847361,6037570602
2018121560,Langerstroemia Indica,Long Beach,-118.176722,33.849001,6037570602
2018121561,Langerstroemia Indica,Long Beach,-118.176722,33.849056,6037570602
2018121567,Langerstroemia Indica,Long Beach,-118.176722,33.849472,6037570602
2018121575,Hymenosporum flavum,Long Beach,-118.176722,33.848444,6037570602
2018121577,Hymenosporum flavum,Long Beach,-118.176722,33.849251,6037570602
2018121579,Hymenosporum flavum,Long Beach,-118.176722,33.849251,6037570602
2018121582,Podocarpus macrophyllus,Long Beach,-118.176722,33.848028,6037570602
2018121583,Podocarpus macrophyllus,Long Beach,-118.176722,33.848361,6037570602
2018121589,Podocarpus macrophyllus,Long Beach,-118.172111,33.849111,6037570602
2018121592,Podocarpus macrophyllus,Long Beach,-118.172167,33.849556,6037570602
2018121593,Podocarpus macrophyllus,Long Beach,-118.171889,33.849639,6037570602
2018121595,Langerstroemia Indica,Long Beach,-118.171111,33.848972,6037570602
201892801,Geijera parviflora,Long Beach,-118.101348,33.788354,6037574500
201892802,Geijera parviflora,Long Beach,-118.101168,33.788353,6037574500
201810801,Platanus racemosa,Long Beach,-118.171931,33.827681,6037571900
201810802,Platanus racemosa,Long Beach,-118.171932,33.827597,6037571900
2018101101,Pyrus kawakamii,Long Beach,-118.212807,33.822179,6037572301
2018101104,Schinus terebinthifolius,Long Beach,-118.162801,33.764218,6037576700
2018101105,Schinus terebinthifolius,Long Beach,-118.162696,33.764386,6037576700
2018101502,Lagerstroemia indica,Long Beach,-118.197553,33.792757,6037573004
2018101703,Geijera parviflora,Long Beach,-118.174239,33.766325,6037576602
2018101804,Geijera parviflora,Long Beach,-118.186554,33.829574,6037571800
2018101805,Geijera parviflora,Long Beach,-118.186551,33.829507,6037571800
2018102501,Zelkova serrata,Long Beach,-118.141674,33.793005,6037574902
2018102502,Zelkova serrata,Long Beach,-118.141742,33.793017,6037574902
2018102901,Ulmus parvifolia,Long Beach,-118.110749,33.795508,6037574300
201811601,Platanus racemosa,Long Beach,-118.198531,33.820528,6037572100
201811604,Jacaranda mimosifolia,Long Beach,-118.198171,33.796476,6037573004
201811602,Platanus racemosa,Long Beach,-118.198669,33.820644,6037572100
2018111502,Chitalpa tashkentensis,Long Beach,-118.185873,33.853969,6037571704
2018111503,Lagerstroemia indica,Long Beach,-118.116245,33.795461,6037574300
2018111506,Tristania conferta,Long Beach,-118.150102,33.769838,6037577100
2018111507,Tristania conferta,Long Beach,-118.149981,33.769837,6037577100
2018111508,Bauhinia variegata,Long Beach,-118.156832,33.766444,6037576700
2018112101,Lagerstroemia indica,Long Beach,-118.139446,33.77412,6037577603
2018120403,Bauhinia variegata,Long Beach,-118.193962,33.880333,6037570404
201812404,Bauhinia variegata,Long Beach,-118.193867,33.880477,6037570404
201812405,Bauhinia variegata,Long Beach,-118.193961,33.880419,6037570404
201812502,Jacaranda mimosifolia,Long Beach,-118.162292,33.778376,6037576901
201812602,Pyrus kawakamii,Long Beach,-118.106961,33.816697,6037574000
2018121002,Agonis flexuosa,Long Beach,-118.127018,33.820464,6037573601
2018121102,Tabebuia avellanedae,Long Beach,-118.168651,33.831164,6037571900
2018121104,Tabebuia avellanedae,Long Beach,-118.168649,33.830941,6037571900
2018121201,Robinia ambigua idahoensis,Long Beach,-118.111614,33.812191,6037574000
2018121301,Geijera parviflora,Long Beach,-118.092573,33.817101,6037574000
2018122003,Lagerstroemia indica,Long Beach,-118.127783,33.814584,6037574100
2018120603,Tabebuia avellanedae,Long Beach,-118.147997,33.772814,6037577100
2018122704,Geijera parviflora,Long Beach,-118.181066,33.857874,6037570601
2018122706,Ulmus parvifolia,Long Beach,-118.210077,33.816235,6037572302
2019012601,Tabebuia avellanedae,Long Beach,-118.177125,33.768694,6037576601
2019012605,Lophostemon confertus,Long Beach,-118.178001,33.769278,6037576501
2019012610,Lophostemon confertus,Long Beach,-118.176001,33.768889,6037576601
2019012613,Lophostemon confertus,Long Beach,-118.174001,33.768667,6037576601
2019012614,Arbus unedo,Long Beach,-118.181001,33.770639,6037576501
2019012621,Arbus unedo,Long Beach,-118.179001,33.770501,6037576501
2019012623,Arbus unedo,Long Beach,-118.178001,33.770389,6037576501
2019012624,Arbus unedo,Long Beach,-118.177001,33.770389,6037576501
2019012627,Arbus unedo,Long Beach,-118.175001,33.770083,6037576501
2019012639,Langerstroemia Indica,Long Beach,-118.177001,33.769694,6037576501
2019021603,Ulmus parviflora,Long Beach,-118.150583,33.865056,6037570100
2019021605,Ulmus parviflora,Long Beach,-118.149165,33.865056,6037570100
2019021606,Ulmus parviflora,Long Beach,-118.149167,33.861083,6037570100
2019021609,Ulmus parviflora,Long Beach,-118.148472,33.865222,6037570100
2019021611,Ulmus parviflora,Long Beach,-118.150889,33.865611,6037570100
2019021613,Ulmus parviflora,Long Beach,-118.150583,33.865611,6037570100
2019021618,Ulmus parviflora,Long Beach,-118.147917,33.865639,6037570100
2019021622,Ulmus parviflora,Long Beach,-118.148222,33.865751,6037570100
2019021626,Pistacia chinensis,Long Beach,-118.150751,33.867861,6037570100
2019021627,Pistacia chinensis,Long Beach,-118.150472,33.867917,6037570100
2019021635,Pistacia chinensis,Long Beach,-118.149167,33.867861,6037570100
2019021643,Geijera parviflora,Long Beach,-118.151028,33.867751,6037570100
2019021645,Lophostemon confertus,Long Beach,-118.147222,33.867167,6037570100
2019021648,Lophostemon confertus,Long Beach,-118.147251,33.866889,6037570100
2019031601,Pistacia chinensis,Long Beach,-118.187251,33.797417,6037573201
2019031602,Pistacia chinensis,Long Beach,-118.187251,33.797944,6037573201
2019031605,Pistacia chinensis,Long Beach,-118.187251,33.799333,6037573201
2019031610,Pistacia chinensis,Long Beach,-118.187389,33.799917,6037573201
2019031615,Pistacia chinensis,Long Beach,-118.187251,33.802389,6037573201
2019031619,Lophostemon confertus,Long Beach,-118.188306,33.797972,6037573201
2019031621,Arbutus unedo,Long Beach,-118.188583,33.798861,6037573201
2019031623,Lophostemon confertus,Long Beach,-118.188001,33.798972,6037573201
2019031624,Lophostemon confertus,Long Beach,-118.188083,33.799001,6037573201
2019031626,Lophostemon confertus,Long Beach,-118.188417,33.799889,6037573201
2019031627,Lophostemon confertus,Long Beach,-118.188333,33.800501,6037573201
2019031633,Tabebuia avellanedae,Long Beach,-118.187806,33.799917,6037573201
2019031635,Bauhinia blakeana,Long Beach,-118.186167,33.797333,6037573201
2019031636,Arbutus unedo,Long Beach,-118.187806,33.798889,6037573201
2019031638,Arbutus unedo,Long Beach,-118.186556,33.798889,6037573201
2019031643,Lophostemon confertus,Long Beach,-118.185528,33.800667,6037573201
2019031644,Lophostemon confertus,Long Beach,-118.185472,33.800667,6037573201
2019031648,Lophostemon confertus,Long Beach,-118.186167,33.797417,6037573201
2019031650,Lophostemon confertus,Long Beach,-118.186167,33.798056,6037573201
2019031652,Lophostemon confertus,Long Beach,-118.186167,33.798417,6037573201
2019031658,Langerstroemia Indica,Long Beach,-118.186167,33.798528,6037573201
201901201,Tabebuia chrysotricha,Long Beach,-118.132911,33.822917,6037573601
201901503,Geijera parviflora,Long Beach,-118.110346,33.829841,6037573700
2019012101,Olea europaea - (Fruitless),Long Beach,-118.168504,33.873841,6037570502
2019012404,Lagerstroemia indica,Long Beach,-118.150299,33.787433,6037575103
2019012405,Lagerstroemia indica,Long Beach,-118.150299,33.787473,6037575103
2019012403,Tabebuia avellanedae,Long Beach,-118.167111,33.771783,6037576801
2019012801,Jacaranda mimosifolia,Long Beach,-118.073165,33.818176,6037555202
2019012901,Geijera parviflora,Long Beach,-118.172946,33.834326,6037571504
2019012902,Lagerstroemia indica,Long Beach,-118.172691,33.840425,6037571504
2019012903,Lagerstroemia indica,Long Beach,-118.172651,33.840486,6037571504
201902401,Bauhinia variegata,Long Beach,-118.175338,33.865993,6037570502
201902602,Sapium sebiferum,Long Beach,-118.132371,33.817427,6037574100
201902601,Eucalyptus ficifolia,Long Beach,-118.109403,33.820431,6037573700
2019021801,Pinus halepensis,Long Beach,-118.098348,33.790581,6037574500
2019021804,Tabebuia avellanedae,Long Beach,-118.200552,33.776977,6037575801
2019022502,Geijera parviflora,Long Beach,-118.138373,33.762885,6037577400
201903602,Citrus Limon,Long Beach,-118.212903,33.794633,6037572900
2019031101,Quercus agrifolia,Long Beach,-118.126202,33.819071,6037573601
2019031104,Lagerstroemia indica,Long Beach,-118.116116,33.794787,6037574300
2019031302,Magnolia grandiflora,Long Beach,-118.122302,33.773452,6037577603
2019031803,Persea Americana,Long Beach,-118.178193,33.871527,6037570501
2019031802,Punica Granatum,Long Beach,-118.209114,33.795408,6037572900
2019032001,Geijera parviflora,Long Beach,-118.196774,33.778891,6037575802
2019032504,Punica Granatum,Long Beach,-118.186466,33.769627,6037576200
2019032502,Quercus agrifolia,Long Beach,-118.094505,33.791896,6037574500
2019032503,Olea europaea - (Fruitless),Long Beach,-118.094481,33.791936,6037574500
2019032901,Eucalyptus polanthermos,Long Beach,-118.196913,33.806912,6037572202
2019092208,Langerstroemia Indica,Long Beach,-118.178381,33.877981,6037570202
2019092209,Langerstroemia Indica,Long Beach,-118.178161,33.878181,6037570202
2019092211,Langerstroemia Indica,Long Beach,-118.178541,33.878291,6037570202
2019092214,Langerstroemia Indica,Long Beach,-118.178321,33.878621,6037570202
2019092217,Tabebuia avellanedae,Long Beach,-118.179328,33.877881,6037570202
2019092220,Lagerstroemia indica,Long Beach,-118.179332,33.878271,6037570202
2019092222,Lophostemon confertus,Long Beach,-118.180031,33.878181,6037570202
2019092224,Lophostemon confertus,Long Beach,-118.180121,33.878398,6037570202
2019092231,Lophostemon confertus,Long Beach,-118.181111,33.877771,6037570202
2019092233,Lophostemon confertus,Long Beach,-118.181211,33.878108,6037570202
2019092238,Lophostemon confertus,Long Beach,-118.177731,33.878171,6037570202
2019062204,Tabebuia avellanedae,Long Beach,-118.173271,33.872841,6037570501
2019062210,Lagerstroemia indica,Long Beach,-118.171871,33.873491,6037570502
2019062212,Lagerstroemia indica,Long Beach,-118.171971,33.873831,6037570502
2019062214,Arbutus unedo,Long Beach,-118.170921,33.871361,6037570502
2019062216,Arbutus unedo,Long Beach,-118.170891,33.873341,6037570502
2019062217,Arbutus unedo,Long Beach,-118.170851,33.873501,6037570502
2019062219,Arbutus unedo,Long Beach,-118.170891,33.873841,6037570502
2019062220,Arbutus unedo,Long Beach,-118.170841,33.873681,6037570502
2019062227,Arbutus unedo,Long Beach,-118.172911,33.870841,6037570502
2019062228,Arbutus unedo,Long Beach,-188.172911,33.870781,6037570502
2019062231,Arbutus unedo,Long Beach,-118.171231,33.871081,6037570502
2019062235,Arbutus unedo,Long Beach,-118.170621,33.870971,6037570502
2019062241,Tabebuia avellanedae,Long Beach,-118.171541,33.871981,6037570502
2019062242,Tabebuia avellanedae,Long Beach,-118.171391,33.871911,6037570502
2019062244,Lagerstroemia indica,Long Beach,-118.172621,33.872761,6037570502
2019062247,Lagerstroemia indica,Long Beach,-118.171771,33.872921,6037570502
2019062249,Lagerstroemia indica,Long Beach,-118.171491,33.872911,6037570502
2019062251,Lagerstroemia indica,Long Beach,-118.170801,33.873121,6037570502
2019040101,Punica Granatum,Long Beach,-118.160163,33.787561,6037575101
2019040401,Prunus Persica,Long Beach,-118.187821,33.776061,6037576301
2019041001,Citrus Limon,Long Beach,-118.220036,33.810709,6037572600
2019041701,Prunus Persica,Long Beach,-118.194157,33.861946,6037570303
2019050801,Persea Americana,Long Beach,-118.218076,33.820388,6037572500
2019052902,Citrus Aurantifolia,Long Beach,-118.174762,33.87837,6037570202
2019052903,Citrus Limon,Long Beach,-118.184019,33.878018,6037570202
2019060302,Punica Granatum,Long Beach,-118.203326,33.817758,6037572201
2019060303,Citrus Limon,Long Beach,-118.186729,33.766937,6037576001
2019060305,Persea Americana,Long Beach,-118.192381,33.856665,6037570304
2019060501,Citrus Aurantifolia,Long Beach,-118.188691,33.868945,6037570301
2019060503,Punica Granatum,Long Beach,-118.197093,33.801321,6037573100
2019041501,Olea europaea - (Fruitless),Long Beach,-118.120597,33.81276,6037574100
2019042903,Cercis occidentalis,Long Beach,-118.200996,33.820644,6037572100
2019050103,Geijera parviflora,Long Beach,-118.186961,33.792642,6037573202
2019050105,Geijera parviflora,Long Beach,-118.187129,33.792751,6037573202
2019050601,Pyrus kawakamii,Long Beach,-118.128512,33.817413,6037574100
2019052003,Cercidium hybrid,Long Beach,-118.096494,33.812917,6037574000
2019052005,Ulmas parvifolia,Long Beach,-118.174846,33.849297,6037571503
2019052101,Cercidium hybrid,Long Beach,-118.171273,33.849667,6037571503
2019052201,Cercidium hybrid,Long Beach,-118.140401,33.766014,6037577400
2019061002,Lagerstroemia indica,Long Beach,-118.178803,33.768249,6037576601
2019061004,Pistacia chinensis,Long Beach,-118.14448,33.76229,6037577200
2019061005,Eucalyptus polanthermos,Long Beach,-118.113876,33.808982,6037574400
2019061201,Geijera parviflora,Long Beach,-118.098119,33.828049,6037573800
2019061202,Lagerstroemia indica,Long Beach,-118.172042,33.820362,6037572001
2019061204,Lagerstroemia indica,Long Beach,-118.129399,33.836323,6037571200
2019061702,Celtis reticulata,Long Beach,-118.103645,33.807575,6037574400
2019061903,Pistacia chinensis,Long Beach,-118.144314,33.769041,6037577100
2019062001,Cassia leptophylla,Long Beach,-118.154676,33.787049,6037575103
2019062601,Pyrus kawakamii,Long Beach,-118.133574,33.768126,6037577603
20190911001,Pinus canariensis,Long Beach,-118.179531,33.878312,6037575278
20190911004,Pinus canariensis,Long Beach,-118.224141,33.793901,6037575278
20190911006,Pinus canariensis,Long Beach,-118.224141,33.793671,6037575278
20190911008,Pinus canariensis,Long Beach,-118.223021,33.793611,6037575278
20190911012,Pinus canariensis,Long Beach,-118.223961,33.793381,6037575278
20190911014,Pinus canariensis,Long Beach,-118.224461,33.793241,6037575278
20190911016,Pinus canariensis,Long Beach,-118.224431,33.793501,6037575278
20190911025,Pinus canariensis,Long Beach,-118.224211,33.791821,6037575278
20190911028,Pinus canariensis,Long Beach,-118.224161,33.792611,6037575278
20190911030,Pinus canariensis,Long Beach,-118.224121,33.792661,6037575278
20190911038,Lagerstroemia indica,Long Beach,-118.224141,33.793241,6037575278
20190911044,Lagerstroemia indica,Long Beach,-118.223851,33.794031,6037575278
20190911047,Lagerstroemia indica,Long Beach,-118.224181,33.792841,6037575278
20190911049,Lagerstroemia indica,Long Beach,-118.224041,33.793091,6037575278
20190911053,Arbutus unedo,Long Beach,-118.223941,33.793311,6037575278
20190911054,Arbutus unedo,Long Beach,-118.223081,33.793381,6037575278
20190911055,Arbutus unedo,Long Beach,-118.224101,33.793351,6037575278
20190911060,Arbutus unedo,Long Beach,-118.224041,33.792861,6037575278
20190911062,Arbutus unedo,Long Beach,-118.224131,33.792731,6037575278
20190911063,Arbutus unedo,Long Beach,-118.224171,33.792651,6037575278
20190911064,Arbutus unedo,Long Beach,-118.224181,33.792651,6037575278
20190911065,Arbutus unedo,Long Beach,-118.224161,33.792471,6037575278
20190911068,Arbutus unedo,Long Beach,-118.221471,33.791711,6037575278
20190911069,Arbutus unedo,Long Beach,-118.221441,33.791731,6037575278
20190911070,Arbutus unedo,Long Beach,-118.221391,33.791741,6037575278
20190911071,Arbutus unedo,Long Beach,-118.221341,33.791741,6037575278
20190911074,Arbutus unedo,Long Beach,-118.220981,33.791731,6037575278
20190911075,Arbutus unedo,Long Beach,-118.220841,33.792021,6037575278
20190911076,Rhus lances,Long Beach,-118.223981,33.793121,6037575278
20190911077,Rhus lances,Long Beach,-118.224111,33.793111,6037575278
20190911078,Rhus lances,Long Beach,-118.224131,33.793081,6037575278
20190911079,Rhus lances,Long Beach,-118.224111,33.793061,6037575278
20190911081,Rhus lances,Long Beach,-118.224171,33.792501,6037575278
20190911083,Rhus lances,Long Beach,-118.224171,33.792501,6037575278
20190911087,Podocarpus macrophyllus,Long Beach,-118.224121,33.792681,6037575278
20190911089,Podocarpus macrophyllus,Long Beach,-118.223851,33.793591,6037575278
20190911097,Jacaranda mimosifolia,Long Beach,-118.223881,33.794031,6037575278
20190911099,Brachychiton populneus,Long Beach,-118.223901,33.793351,6037575278
20190911100,Brachychiton populneus,Long Beach,-118.224121,33.792521,6037575278
20190921002,Lophostemon confertus,Long Beach,-118.108911,33.823571,6037575737
20190921007,Lophostemon confertus,Long Beach,-118.108921,33.823981,6037575737
20190921015,Ulmus parvifolia,Long Beach,-118.109791,33.822821,6037575737
20190921017,Ulmus parvifolia,Long Beach,-118.109701,33.823151,6037575737
20190921022,Bauhinia variegata,Long Beach,-118.113061,33.824491,6037575737
20190921023,Bauhinia variegata,Long Beach,-118.113001,33.824541,6037575737
20190921030,Cinnamomum camphora,Long Beach,-118.113771,33.822701,6037575737
20190921031,Cinnamomum camphora,Long Beach,-118.113751,33.822861,6037575737
20190921033,Cinnamomum camphora,Long Beach,-118.113861,33.823301,6037575737
20190921034,Cinnamomum camphora,Long Beach,-118.113861,33.823241,6037575737
20190921036,Cinnamomum camphora,Long Beach,-118.113791,33.823851,6037575737
20190921039,Cinnamomum camphora,Long Beach,-118.113881,33.823801,6037575737
20190921040,Cinnamomum camphora,Long Beach,-118.113881,33.824001,6037575737
20190921041,Cinnamomum camphora,Long Beach,-118.113871,33.824091,6037575737
20190921045,Jacaranda mimosifolia,Long Beach,-118.114671,33.822641,6037575737
20190921060,Ginkgo Biloba,Long Beach,-118.109671,33.823291,6037575737
20190921061,Ginkgo Biloba,Long Beach,-118.109661,33.823511,6037575737
20190921062,Ginkgo Biloba,Long Beach,-118.109661,33.824411,6037575737
20190921064,Jacaranda mimosifolia,Long Beach,-118.112531,33.822271,6037575737
20190921065,Jacaranda mimosifolia,Long Beach,-118.112141,33.822281,6037575737
20190921067,Jacaranda mimosifolia,Long Beach,-118.111501,33.822281,6037575737
20190921077,Jacaranda mimosifolia,Long Beach,-118.114661,33.824121,6037575737
20190921082,Ulmus parvifolia,Long Beach,-118.115411,33.823041,6037575737
20190921083,Ulmus parvifolia,Long Beach,-118.115541,33.823621,6037575737
